ID,Distance,Layer,Condition,Method
478,0.9459729235304601,dense1,between_CINIC_CIFAR,NNSTD
478,0.8475897049054495,dense2,between_CINIC_CIFAR,NNSTD
478,0.9408657815366528,dense3,between_CINIC_CIFAR,NNSTD
479,0.5658586863906861,conv1,between_CINIC_CIFAR,NNSTD
479,0.7719545782340654,conv2,between_CINIC_CIFAR,NNSTD
479,0.9456618033843878,dense1,between_CINIC_CIFAR,NNSTD
479,0.8482460485316263,dense2,between_CINIC_CIFAR,NNSTD
479,0.9606463634404812,dense3,between_CINIC_CIFAR,NNSTD
480,0.5765571733021666,conv1,between_CINIC_CIFAR,NNSTD
480,0.767824915417114,conv2,between_CINIC_CIFAR,NNSTD
480,0.9456992884880684,dense1,between_CINIC_CIFAR,NNSTD
480,0.8491753920554356,dense2,between_CINIC_CIFAR,NNSTD
480,0.953676686204537,dense3,between_CINIC_CIFAR,NNSTD
481,0.6783522467116216,conv1,between_SVHN_CIFAR,SaSD
481,0.8626166604043515,conv2,between_SVHN_CIFAR,SaSD
481,0.9700761364039249,dense1,between_SVHN_CIFAR,SaSD
481,0.89123295579071,dense2,between_SVHN_CIFAR,SaSD
481,0.9836433386037411,dense3,between_SVHN_CIFAR,SaSD
482,0.6521947428082537,conv1,between_SVHN_CIFAR,SaSD
482,0.8597502865877362,conv2,between_SVHN_CIFAR,SaSD
482,0.9700873423467608,dense1,between_SVHN_CIFAR,SaSD
482,0.8926733378896377,dense2,between_SVHN_CIFAR,SaSD
482,0.9739486331775193,dense3,between_SVHN_CIFAR,SaSD
483,0.6716995089292158,conv1,between_SVHN_CIFAR,SaSD
483,0.859755723060021,conv2,between_SVHN_CIFAR,SaSD
483,0.9699344581295715,dense1,between_SVHN_CIFAR,SaSD
483,0.8916375916297423,dense2,between_SVHN_CIFAR,SaSD
483,0.988181818181818,dense3,between_SVHN_CIFAR,SaSD
484,0.681551443066415,conv1,between_SVHN_CIFAR,SaSD
484,0.8634978831790052,conv2,between_SVHN_CIFAR,SaSD
484,0.9703185157177753,dense1,between_SVHN_CIFAR,SaSD
484,0.8921352205718175,dense2,between_SVHN_CIFAR,SaSD
484,0.9688765626265626,dense3,between_SVHN_CIFAR,SaSD
485,0.6594823484559601,conv1,between_SVHN_CIFAR,SaSD
485,0.8630964052067887,conv2,between_SVHN_CIFAR,SaSD
485,0.970321768068101,dense1,between_SVHN_CIFAR,SaSD
485,0.8914105060640602,dense2,between_SVHN_CIFAR,SaSD
485,0.971475012670747,dense3,between_SVHN_CIFAR,SaSD
486,0.6750228835706777,conv1,between_SVHN_CIFAR,SaSD
486,0.8635057619890045,conv2,between_SVHN_CIFAR,SaSD
486,0.9702785393068993,dense1,between_SVHN_CIFAR,SaSD
486,0.8920860996505102,dense2,between_SVHN_CIFAR,SaSD
486,0.9624884120755033,dense3,between_SVHN_CIFAR,SaSD
487,0.6756549941528415,conv1,between_SVHN_CIFAR,SaSD
487,0.861231862317382,conv2,between_SVHN_CIFAR,SaSD
487,0.9702295054416177,dense1,between_SVHN_CIFAR,SaSD
487,0.8909550882887385,dense2,between_SVHN_CIFAR,SaSD
487,0.9676448644507805,dense3,between_SVHN_CIFAR,SaSD
488,0.6704101390337605,conv1,between_SVHN_CIFAR,SaSD
488,0.8610836211140533,conv2,between_SVHN_CIFAR,SaSD
488,0.9703637331061282,dense1,between_SVHN_CIFAR,SaSD
488,0.8923872073329993,dense2,between_SVHN_CIFAR,SaSD
488,0.9708601113799784,dense3,between_SVHN_CIFAR,SaSD
489,0.6712684748977802,conv1,between_SVHN_CIFAR,SaSD
489,0.8618483970062113,conv2,between_SVHN_CIFAR,SaSD
489,0.9702516093941409,dense1,between_SVHN_CIFAR,SaSD
489,0.8917469128965769,dense2,between_SVHN_CIFAR,SaSD
489,0.9785248494908316,dense3,between_SVHN_CIFAR,SaSD
490,0.6840961293366721,conv1,between_SVHN_CIFAR,SaSD
490,0.8621021907589853,conv2,between_SVHN_CIFAR,SaSD
490,0.9703598702783075,dense1,between_SVHN_CIFAR,SaSD
490,0.8916247259260506,dense2,between_SVHN_CIFAR,SaSD
490,0.9594717157752264,dense3,between_SVHN_CIFAR,SaSD
491,0.6777177721685994,conv1,between_SVHN_CIFAR,SaSD
491,0.8632171173362282,conv2,between_SVHN_CIFAR,SaSD
491,0.9702554523488899,dense1,between_SVHN_CIFAR,SaSD
491,0.8918898885105562,dense2,between_SVHN_CIFAR,SaSD
491,0.978216815408334,dense3,between_SVHN_CIFAR,SaSD
492,0.6649492605804284,conv1,between_SVHN_CIFAR,SaSD
492,0.8600721749564694,conv2,between_SVHN_CIFAR,SaSD
492,0.9704044382547133,dense1,between_SVHN_CIFAR,SaSD
492,0.891800454646092,dense2,between_SVHN_CIFAR,SaSD
492,0.9839748436697822,dense3,between_SVHN_CIFAR,SaSD
493,0.6680180509339516,conv1,between_SVHN_CIFAR,SaSD
493,0.8638667302920491,conv2,between_SVHN_CIFAR,SaSD
493,0.9703370227419879,dense1,between_SVHN_CIFAR,SaSD
493,0.8920623567741683,dense2,between_SVHN_CIFAR,SaSD
493,0.958146615596306,dense3,between_SVHN_CIFAR,SaSD
494,0.6791758540307302,conv1,between_SVHN_CIFAR,SaSD
494,0.8609790730418945,conv2,between_SVHN_CIFAR,SaSD
494,0.9701218694476581,dense1,between_SVHN_CIFAR,SaSD
494,0.8932165435764958,dense2,between_SVHN_CIFAR,SaSD
494,0.9607960461339113,dense3,between_SVHN_CIFAR,SaSD
495,0.6871097805380894,conv1,between_SVHN_CIFAR,SaSD
495,0.8603416954017808,conv2,between_SVHN_CIFAR,SaSD
495,0.9700489197842624,dense1,between_SVHN_CIFAR,SaSD
495,0.8915835785912645,dense2,between_SVHN_CIFAR,SaSD
495,0.9786165877629293,dense3,between_SVHN_CIFAR,SaSD
496,0.677059016284176,conv1,between_SVHN_CIFAR,SaSD
496,0.8601465577289332,conv2,between_SVHN_CIFAR,SaSD
496,0.9701417220925728,dense1,between_SVHN_CIFAR,SaSD
496,0.892021843471404,dense2,between_SVHN_CIFAR,SaSD
496,0.9643640687511035,dense3,between_SVHN_CIFAR,SaSD
497,0.6835453076630756,conv1,between_SVHN_CIFAR,SaSD
497,0.8603781969771873,conv2,between_SVHN_CIFAR,SaSD
497,0.9701994610382817,dense1,between_SVHN_CIFAR,SaSD
497,0.8920889539259373,dense2,between_SVHN_CIFAR,SaSD
497,0.9745427017290524,dense3,between_SVHN_CIFAR,SaSD
498,0.6692234733709918,conv1,between_SVHN_CIFAR,SaSD
498,0.861564949857124,conv2,between_SVHN_CIFAR,SaSD
498,0.9703832180544146,dense1,between_SVHN_CIFAR,SaSD
498,0.8919256383493763,dense2,between_SVHN_CIFAR,SaSD
498,0.9795327887760056,dense3,between_SVHN_CIFAR,SaSD
499,0.6864714639881533,conv1,between_SVHN_CIFAR,SaSD
499,0.8640028447799104,conv2,between_SVHN_CIFAR,SaSD
499,0.9700639441598018,dense1,between_SVHN_CIFAR,SaSD
499,0.8932430830188605,dense2,between_SVHN_CIFAR,SaSD
499,0.9752510826603281,dense3,between_SVHN_CIFAR,SaSD
500,0.6760338528430634,conv1,between_SVHN_CIFAR,SaSD
500,0.8615341471003797,conv2,between_SVHN_CIFAR,SaSD
500,0.9699824526470063,dense1,between_SVHN_CIFAR,SaSD
500,0.8925862860870191,dense2,between_SVHN_CIFAR,SaSD
500,0.9784800750654711,dense3,between_SVHN_CIFAR,SaSD
501,0.6805047495933719,conv1,between_SVHN_CIFAR,SaSD
501,0.8665987809159812,conv2,between_SVHN_CIFAR,SaSD
501,0.9700952487379639,dense1,between_SVHN_CIFAR,SaSD
501,0.8908784651135813,dense2,between_SVHN_CIFAR,SaSD
501,0.9825641327273562,dense3,between_SVHN_CIFAR,SaSD
502,0.664903707148652,conv1,between_SVHN_CIFAR,SaSD
502,0.8620472855499227,conv2,between_SVHN_CIFAR,SaSD
502,0.9704720969285731,dense1,between_SVHN_CIFAR,SaSD
502,0.8917336141627976,dense2,between_SVHN_CIFAR,SaSD
502,0.9504254736423347,dense3,between_SVHN_CIFAR,SaSD
503,0.68188950933666,conv1,between_SVHN_CIFAR,SaSD
503,0.864767459355751,conv2,between_SVHN_CIFAR,SaSD
503,0.970084074677548,dense1,between_SVHN_CIFAR,SaSD
503,0.8939775851473115,dense2,between_SVHN_CIFAR,SaSD
503,0.9713254095255148,dense3,between_SVHN_CIFAR,SaSD
504,0.675389419863225,conv1,between_SVHN_CIFAR,SaSD
504,0.8612615626707613,conv2,between_SVHN_CIFAR,SaSD
504,0.9703264185041888,dense1,between_SVHN_CIFAR,SaSD
504,0.8934787401218077,dense2,between_SVHN_CIFAR,SaSD
504,0.9811761098268622,dense3,between_SVHN_CIFAR,SaSD
505,0.6744370626578444,conv1,between_SVHN_CIFAR,SaSD
505,0.863265116748495,conv2,between_SVHN_CIFAR,SaSD
505,0.9701956589428367,dense1,between_SVHN_CIFAR,SaSD
505,0.890853231544918,dense2,between_SVHN_CIFAR,SaSD
505,0.974967826069238,dense3,between_SVHN_CIFAR,SaSD
506,0.673672842975523,conv1,between_SVHN_CIFAR,SaSD
506,0.8619924081168024,conv2,between_SVHN_CIFAR,SaSD
506,0.9703154721389415,dense1,between_SVHN_CIFAR,SaSD
506,0.8918299437864914,dense2,between_SVHN_CIFAR,SaSD
506,0.9675446584269272,dense3,between_SVHN_CIFAR,SaSD
507,0.682070791977308,conv1,between_SVHN_CIFAR,SaSD
507,0.862175509862692,conv2,between_SVHN_CIFAR,SaSD
507,0.9702171881997572,dense1,between_SVHN_CIFAR,SaSD
507,0.8937277371483332,dense2,between_SVHN_CIFAR,SaSD
507,0.9736178298832521,dense3,between_SVHN_CIFAR,SaSD
508,0.662495144483462,conv1,between_SVHN_CIFAR,SaSD
508,0.8625213747387093,conv2,between_SVHN_CIFAR,SaSD
508,0.9701688558453629,dense1,between_SVHN_CIFAR,SaSD
508,0.8942789026713858,dense2,between_SVHN_CIFAR,SaSD
508,0.9595859077881235,dense3,between_SVHN_CIFAR,SaSD
509,0.6853272437057267,conv1,between_SVHN_CIFAR,SaSD
509,0.864121676390065,conv2,between_SVHN_CIFAR,SaSD
509,0.9701289467522918,dense1,between_SVHN_CIFAR,SaSD
509,0.8914095017982104,dense2,between_SVHN_CIFAR,SaSD
509,0.9736361339247971,dense3,between_SVHN_CIFAR,SaSD
510,0.6698009973315943,conv1,between_SVHN_CIFAR,SaSD
510,0.8639247894148309,conv2,between_SVHN_CIFAR,SaSD
510,0.9702601895122085,dense1,between_SVHN_CIFAR,SaSD
510,0.8937744844771877,dense2,between_SVHN_CIFAR,SaSD
510,0.9682917759131107,dense3,between_SVHN_CIFAR,SaSD
511,0.5722298780457158,conv1,between_SVHN_CIFAR,NNSTD
511,0.7651450546643301,conv2,between_SVHN_CIFAR,NNSTD
511,0.9454790801698145,dense1,between_SVHN_CIFAR,NNSTD
511,0.8466953808747363,dense2,between_SVHN_CIFAR,NNSTD
511,0.942898102244387,dense3,between_SVHN_CIFAR,NNSTD
512,0.5757618908251406,conv1,between_SVHN_CIFAR,NNSTD
512,0.7694762172648595,conv2,between_SVHN_CIFAR,NNSTD
512,0.9462516954617253,dense1,between_SVHN_CIFAR,NNSTD
512,0.8444119841794295,dense2,between_SVHN_CIFAR,NNSTD
512,0.9625503642124711,dense3,between_SVHN_CIFAR,NNSTD
513,0.5801994728429035,conv1,between_SVHN_CIFAR,NNSTD
513,0.7715858532566735,conv2,between_SVHN_CIFAR,NNSTD
513,0.9459172641536455,dense1,between_SVHN_CIFAR,NNSTD
513,0.8468419624179631,dense2,between_SVHN_CIFAR,NNSTD
513,0.9494474608730924,dense3,between_SVHN_CIFAR,NNSTD
514,0.5924249731579694,conv1,between_SVHN_CIFAR,NNSTD
514,0.7675326441851781,conv2,between_SVHN_CIFAR,NNSTD
514,0.9456341825724484,dense1,between_SVHN_CIFAR,NNSTD
514,0.8463223039934156,dense2,between_SVHN_CIFAR,NNSTD
514,0.9639897287577783,dense3,between_SVHN_CIFAR,NNSTD
515,0.5841255868932194,conv1,between_SVHN_CIFAR,NNSTD
515,0.7679278412611681,conv2,between_SVHN_CIFAR,NNSTD
515,0.9458326169198644,dense1,between_SVHN_CIFAR,NNSTD
515,0.8462361908991121,dense2,between_SVHN_CIFAR,NNSTD
515,0.9661950377465253,dense3,between_SVHN_CIFAR,NNSTD
516,0.5900811362377731,conv1,between_SVHN_CIFAR,NNSTD
516,0.7691635923070144,conv2,between_SVHN_CIFAR,NNSTD
516,0.9455373511544598,dense1,between_SVHN_CIFAR,NNSTD
516,0.8493771679928743,dense2,between_SVHN_CIFAR,NNSTD
516,0.9592541117762734,dense3,between_SVHN_CIFAR,NNSTD
517,0.5989745504269982,conv1,between_SVHN_CIFAR,NNSTD
517,0.7693744036574648,conv2,between_SVHN_CIFAR,NNSTD
517,0.9457738691561327,dense1,between_SVHN_CIFAR,NNSTD
517,0.8485050264485191,dense2,between_SVHN_CIFAR,NNSTD
517,0.9490512676038992,dense3,between_SVHN_CIFAR,NNSTD
518,0.5904414690459824,conv1,between_SVHN_CIFAR,NNSTD
518,0.7720124940946318,conv2,between_SVHN_CIFAR,NNSTD
518,0.9461558190899084,dense1,between_SVHN_CIFAR,NNSTD
518,0.8467011857670467,dense2,between_SVHN_CIFAR,NNSTD
518,0.9296144235348777,dense3,between_SVHN_CIFAR,NNSTD
519,0.5872067043428062,conv1,between_SVHN_CIFAR,NNSTD
519,0.770853772124722,conv2,between_SVHN_CIFAR,NNSTD
519,0.9461497896508345,dense1,between_SVHN_CIFAR,NNSTD
519,0.848183390158078,dense2,between_SVHN_CIFAR,NNSTD
519,0.9410661438258116,dense3,between_SVHN_CIFAR,NNSTD
520,0.58358575575825955,conv1,between_SVHN_CIFAR,NNSTD
520,0.7719723456993062,conv2,between_SVHN_CIFAR,NNSTD
520,0.9455401913537016,dense1,between_SVHN_CIFAR,NNSTD
520,0.8493111031983185,dense2,between_SVHN_CIFAR,NNSTD
520,0.9458545557206642,dense3,between_SVHN_CIFAR,NNSTD
521,0.5605616465336134,conv1,between_SVHN_CIFAR,NNSTD
521,0.7717790773954984,conv2,between_SVHN_CIFAR,NNSTD
521,0.9450744767445659,dense1,between_SVHN_CIFAR,NNSTD
521,0.8487677972249169,dense2,between_SVHN_CIFAR,NNSTD
521,0.9565653340971128,dense3,between_SVHN_CIFAR,NNSTD
522,0.5830278942870855,conv1,between_SVHN_CIFAR,NNSTD
522,0.7695923004637566,conv2,between_SVHN_CIFAR,NNSTD
522,0.945514203915055,dense1,between_SVHN_CIFAR,NNSTD
522,0.8475005920030274,dense2,between_SVHN_CIFAR,NNSTD
522,0.9395341119512322,dense3,between_SVHN_CIFAR,NNSTD
523,0.5902404554536665,conv1,between_SVHN_CIFAR,NNSTD
523,0.773188460490806,conv2,between_SVHN_CIFAR,NNSTD
523,0.9459413525562538,dense1,between_SVHN_CIFAR,NNSTD
523,0.848427263279881,dense2,between_SVHN_CIFAR,NNSTD
523,0.9595721494817241,dense3,between_SVHN_CIFAR,NNSTD
524,0.5932196620271069,conv1,between_SVHN_CIFAR,NNSTD
524,0.7706748606138032,conv2,between_SVHN_CIFAR,NNSTD
524,0.9457225398019099,dense1,between_SVHN_CIFAR,NNSTD
524,0.8496957111898131,dense2,between_SVHN_CIFAR,NNSTD
524,0.9387273966097496,dense3,between_SVHN_CIFAR,NNSTD
525,0.58835532829099,conv1,between_SVHN_CIFAR,NNSTD
525,0.771984569153393,conv2,between_SVHN_CIFAR,NNSTD
525,0.9461627130103347,dense1,between_SVHN_CIFAR,NNSTD
525,0.845973331602121,dense2,between_SVHN_CIFAR,NNSTD
525,0.9387233813505729,dense3,between_SVHN_CIFAR,NNSTD
526,0.583089370290657,conv1,between_SVHN_CIFAR,NNSTD
526,0.7688755655384729,conv2,between_SVHN_CIFAR,NNSTD
526,0.9450868879543182,dense1,between_SVHN_CIFAR,NNSTD
526,0.8476508855523591,dense2,between_SVHN_CIFAR,NNSTD
526,0.9523937385019039,dense3,between_SVHN_CIFAR,NNSTD
527,0.5801482448311492,conv1,between_SVHN_CIFAR,NNSTD
527,0.7687725463345016,conv2,between_SVHN_CIFAR,NNSTD
527,0.9455336240170509,dense1,between_SVHN_CIFAR,NNSTD
527,0.8485393392568048,dense2,between_SVHN_CIFAR,NNSTD
527,0.9573161280104632,dense3,between_SVHN_CIFAR,NNSTD
528,0.5860842274662901,conv1,between_SVHN_CIFAR,NNSTD
528,0.7661119688990904,conv2,between_SVHN_CIFAR,NNSTD
528,0.9451618563310388,dense1,between_SVHN_CIFAR,NNSTD
528,0.8478175476735712,dense2,between_SVHN_CIFAR,NNSTD
528,0.9251466280827583,dense3,between_SVHN_CIFAR,NNSTD
529,0.5846302213223653,conv1,between_SVHN_CIFAR,NNSTD
529,0.7665298185016112,conv2,between_SVHN_CIFAR,NNSTD
529,0.9454794731195237,dense1,between_SVHN_CIFAR,NNSTD
529,0.8470569668185679,dense2,between_SVHN_CIFAR,NNSTD
529,0.9402212240749682,dense3,between_SVHN_CIFAR,NNSTD
530,0.5899354972539714,conv1,between_SVHN_CIFAR,NNSTD
530,0.7656301095901866,conv2,between_SVHN_CIFAR,NNSTD
530,0.9452699652284222,dense1,between_SVHN_CIFAR,NNSTD
530,0.8485008625222217,dense2,between_SVHN_CIFAR,NNSTD
530,0.9599425647022901,dense3,between_SVHN_CIFAR,NNSTD
531,0.6041687706723746,conv1,between_SVHN_CIFAR,NNSTD
531,0.7707539226890973,conv2,between_SVHN_CIFAR,NNSTD
531,0.9455804910190175,dense1,between_SVHN_CIFAR,NNSTD
531,0.848288980415909,dense2,between_SVHN_CIFAR,NNSTD
531,0.9334451982072371,dense3,between_SVHN_CIFAR,NNSTD
532,0.6104816624347875,conv1,between_SVHN_CIFAR,NNSTD
532,0.7711469350087626,conv2,between_SVHN_CIFAR,NNSTD
532,0.9467254430833707,dense1,between_SVHN_CIFAR,NNSTD
532,0.8459312486401225,dense2,between_SVHN_CIFAR,NNSTD
532,0.9254988943822051,dense3,between_SVHN_CIFAR,NNSTD
533,0.6056493415076281,conv1,between_SVHN_CIFAR,NNSTD
533,0.772506481270274,conv2,between_SVHN_CIFAR,NNSTD
533,0.945430888992373,dense1,between_SVHN_CIFAR,NNSTD
533,0.8468360883197972,dense2,between_SVHN_CIFAR,NNSTD
533,0.9569846872203799,dense3,between_SVHN_CIFAR,NNSTD
534,0.6039165167853732,conv1,between_SVHN_CIFAR,NNSTD
534,0.7704447099161797,conv2,between_SVHN_CIFAR,NNSTD
534,0.945959135288542,dense1,between_SVHN_CIFAR,NNSTD
534,0.8479379349000182,dense2,between_SVHN_CIFAR,NNSTD
534,0.9264713855036122,dense3,between_SVHN_CIFAR,NNSTD
535,0.5980192740454205,conv1,between_SVHN_CIFAR,NNSTD
535,0.77012012705227,conv2,between_SVHN_CIFAR,NNSTD
535,0.9453354386776613,dense1,between_SVHN_CIFAR,NNSTD
535,0.8470306128683971,dense2,between_SVHN_CIFAR,NNSTD
535,0.9724953495799527,dense3,between_SVHN_CIFAR,NNSTD
536,0.580836761586689,conv1,between_SVHN_CIFAR,NNSTD
536,0.772295663845884,conv2,between_SVHN_CIFAR,NNSTD
536,0.9457665401117339,dense1,between_SVHN_CIFAR,NNSTD
536,0.8484673374520555,dense2,between_SVHN_CIFAR,NNSTD
536,0.9548008513820383,dense3,between_SVHN_CIFAR,NNSTD
537,0.5831411057284219,conv1,between_SVHN_CIFAR,NNSTD
537,0.7752592306087884,conv2,between_SVHN_CIFAR,NNSTD
537,0.9450497039183839,dense1,between_SVHN_CIFAR,NNSTD
537,0.8475705476698991,dense2,between_SVHN_CIFAR,NNSTD
537,0.9587317000038595,dense3,between_SVHN_CIFAR,NNSTD
538,0.5962582479815934,conv1,between_SVHN_CIFAR,NNSTD
538,0.7693490362350673,conv2,between_SVHN_CIFAR,NNSTD
538,0.945464462602877,dense1,between_SVHN_CIFAR,NNSTD
538,0.849344169249973,dense2,between_SVHN_CIFAR,NNSTD
538,0.9211523336272567,dense3,between_SVHN_CIFAR,NNSTD
539,0.5746894228626765,conv1,between_SVHN_CIFAR,NNSTD
539,0.7670903906939928,conv2,between_SVHN_CIFAR,NNSTD
539,0.9455324711219293,dense1,between_SVHN_CIFAR,NNSTD
539,0.846346586147897,dense2,between_SVHN_CIFAR,NNSTD
539,0.9513037238725438,dense3,between_SVHN_CIFAR,NNSTD
540,0.5930804285583697,conv1,between_SVHN_CIFAR,NNSTD
540,0.7699519647750293,conv2,between_SVHN_CIFAR,NNSTD
540,0.9450376515323884,dense1,between_SVHN_CIFAR,NNSTD
540,0.8482971328404563,dense2,between_SVHN_CIFAR,NNSTD
540,0.9503740150148484,dense3,between_SVHN_CIFAR,NNSTD
541,0.6935867288348905,conv1,between_SVHN_CINIC,SaSD
541,0.8639513365676741,conv2,between_SVHN_CINIC,SaSD
541,0.9705632767405195,dense1,between_SVHN_CINIC,SaSD
541,0.8919901733690502,dense2,between_SVHN_CINIC,SaSD
541,0.9813827834105769,dense3,between_SVHN_CINIC,SaSD
542,0.6870012360736528,conv1,between_SVHN_CINIC,SaSD
542,0.8646278906117799,conv2,between_SVHN_CINIC,SaSD
542,0.9704585042711789,dense1,between_SVHN_CINIC,SaSD
542,0.8910982966720039,dense2,between_SVHN_CINIC,SaSD
542,0.9730352980352981,dense3,between_SVHN_CINIC,SaSD
543,0.6963355680938643,conv1,between_SVHN_CINIC,SaSD
543,0.8638609926066594,conv2,between_SVHN_CINIC,SaSD
543,0.970400769139212,dense1,between_SVHN_CINIC,SaSD
543,0.8926688336501316,dense2,between_SVHN_CINIC,SaSD
543,0.9712565963331704,dense3,between_SVHN_CINIC,SaSD
544,0.6883180634885839,conv1,between_SVHN_CINIC,SaSD
544,0.8647493436763701,conv2,between_SVHN_CINIC,SaSD
544,0.9704734982684275,dense1,between_SVHN_CINIC,SaSD
544,0.8929991233155369,dense2,between_SVHN_CINIC,SaSD
544,0.9669798966832808,dense3,between_SVHN_CINIC,SaSD
545,0.6945910426379177,conv1,between_SVHN_CINIC,SaSD
545,0.8642985035152286,conv2,between_SVHN_CINIC,SaSD
545,0.970506543573997,dense1,between_SVHN_CINIC,SaSD
545,0.8921354444465599,dense2,between_SVHN_CINIC,SaSD
545,0.9712858063921894,dense3,between_SVHN_CINIC,SaSD
546,0.6824226809750706,conv1,between_SVHN_CINIC,SaSD
546,0.8659526701313233,conv2,between_SVHN_CINIC,SaSD
546,0.9705511976428607,dense1,between_SVHN_CINIC,SaSD
546,0.8931669982746488,dense2,between_SVHN_CINIC,SaSD
546,0.957304465324176,dense3,between_SVHN_CINIC,SaSD
547,0.6802952013774624,conv1,between_SVHN_CINIC,SaSD
547,0.8643294936381056,conv2,between_SVHN_CINIC,SaSD
547,0.9705262677046369,dense1,between_SVHN_CINIC,SaSD
547,0.8916948722808155,dense2,between_SVHN_CINIC,SaSD
547,0.9613490113094137,dense3,between_SVHN_CINIC,SaSD
548,0.6826035950606626,conv1,between_SVHN_CINIC,SaSD
548,0.8668231222221916,conv2,between_SVHN_CINIC,SaSD
548,0.9706266846318554,dense1,between_SVHN_CINIC,SaSD
548,0.8910616552971845,dense2,between_SVHN_CINIC,SaSD
548,0.9765055610737102,dense3,between_SVHN_CINIC,SaSD
549,0.6795305143396765,conv1,between_SVHN_CINIC,SaSD
549,0.8646032004061452,conv2,between_SVHN_CINIC,SaSD
549,0.9705249997698634,dense1,between_SVHN_CINIC,SaSD
549,0.8931139717866567,dense2,between_SVHN_CINIC,SaSD
549,0.9786915401329903,dense3,between_SVHN_CINIC,SaSD
550,0.6863633756030476,conv1,between_SVHN_CINIC,SaSD
550,0.8639065369976737,conv2,between_SVHN_CINIC,SaSD
550,0.9705326431565253,dense1,between_SVHN_CINIC,SaSD
550,0.8942617937806919,dense2,between_SVHN_CINIC,SaSD
550,0.9726337792642139,dense3,between_SVHN_CINIC,SaSD
551,0.6808447789176553,conv1,between_SVHN_CINIC,SaSD
551,0.8619401026888945,conv2,between_SVHN_CINIC,SaSD
551,0.9703046560806609,dense1,between_SVHN_CINIC,SaSD
551,0.8928579104869758,dense2,between_SVHN_CINIC,SaSD
551,0.9653596054886371,dense3,between_SVHN_CINIC,SaSD
552,0.6801883514205738,conv1,between_SVHN_CINIC,SaSD
552,0.8678974082892652,conv2,between_SVHN_CINIC,SaSD
552,0.9704807763758287,dense1,between_SVHN_CINIC,SaSD
552,0.8917860701675988,dense2,between_SVHN_CINIC,SaSD
552,0.9701720754000712,dense3,between_SVHN_CINIC,SaSD
553,0.6760321650474999,conv1,between_SVHN_CINIC,SaSD
553,0.8641711597853299,conv2,between_SVHN_CINIC,SaSD
553,0.9712751721540676,dense1,between_SVHN_CINIC,SaSD
553,0.8925849489597909,dense2,between_SVHN_CINIC,SaSD
553,0.9638057761391566,dense3,between_SVHN_CINIC,SaSD
554,0.6937953499244134,conv1,between_SVHN_CINIC,SaSD
554,0.8624811433929853,conv2,between_SVHN_CINIC,SaSD
554,0.9705340658027741,dense1,between_SVHN_CINIC,SaSD
554,0.8921645479636322,dense2,between_SVHN_CINIC,SaSD
554,0.9792387832325913,dense3,between_SVHN_CINIC,SaSD
555,0.6907975657866815,conv1,between_SVHN_CINIC,SaSD
555,0.8653036263658656,conv2,between_SVHN_CINIC,SaSD
555,0.9702493939871558,dense1,between_SVHN_CINIC,SaSD
555,0.8913898924098546,dense2,between_SVHN_CINIC,SaSD
555,0.976599660951633,dense3,between_SVHN_CINIC,SaSD
556,0.6980471069661762,conv1,between_SVHN_CINIC,SaSD
556,0.8704011988414536,conv2,between_SVHN_CINIC,SaSD
556,0.9704272120375024,dense1,between_SVHN_CINIC,SaSD
556,0.8920002954134536,dense2,between_SVHN_CINIC,SaSD
556,0.9828570994047358,dense3,between_SVHN_CINIC,SaSD
557,0.6881888579928199,conv1,between_SVHN_CINIC,SaSD
557,0.8632865320211592,conv2,between_SVHN_CINIC,SaSD
557,0.9705844137916222,dense1,between_SVHN_CINIC,SaSD
557,0.8918249517184534,dense2,between_SVHN_CINIC,SaSD
557,0.957025453729706,dense3,between_SVHN_CINIC,SaSD
558,0.6864965992953125,conv1,between_SVHN_CINIC,SaSD
558,0.8655847472088509,conv2,between_SVHN_CINIC,SaSD
558,0.9706118206815102,dense1,between_SVHN_CINIC,SaSD
558,0.8932274051064251,dense2,between_SVHN_CINIC,SaSD
558,0.9801811638653746,dense3,between_SVHN_CINIC,SaSD
559,0.6794122534054567,conv1,between_SVHN_CINIC,SaSD
559,0.8634744783738859,conv2,between_SVHN_CINIC,SaSD
559,0.9706538601586358,dense1,between_SVHN_CINIC,SaSD
559,0.8934500085899593,dense2,between_SVHN_CINIC,SaSD
559,0.9453334086573817,dense3,between_SVHN_CINIC,SaSD
560,0.6848760829169112,conv1,between_SVHN_CINIC,SaSD
560,0.8653897208362225,conv2,between_SVHN_CINIC,SaSD
560,0.9702908971737265,dense1,between_SVHN_CINIC,SaSD
560,0.8955549097479542,dense2,between_SVHN_CINIC,SaSD
560,0.9782780458312373,dense3,between_SVHN_CINIC,SaSD
561,0.6828910749177293,conv1,between_SVHN_CINIC,SaSD
561,0.8649077020260454,conv2,between_SVHN_CINIC,SaSD
561,0.9703404566797103,dense1,between_SVHN_CINIC,SaSD
561,0.8916676394339182,dense2,between_SVHN_CINIC,SaSD
561,0.9838055199391157,dense3,between_SVHN_CINIC,SaSD
562,0.6964250764312442,conv1,between_SVHN_CINIC,SaSD
562,0.866875732122502,conv2,between_SVHN_CINIC,SaSD
562,0.9707321841716865,dense1,between_SVHN_CINIC,SaSD
562,0.8930237185760317,dense2,between_SVHN_CINIC,SaSD
562,0.9486401125314018,dense3,between_SVHN_CINIC,SaSD
